"","gene","log2FoldChange","padj","hgnc_symbol"
"498","ENSG00000072163",3.86515420167421,0.0133293634170114,"LIMS2"
"499","ENSG00000109686",0.936818170767211,0.0133293634170114,"SH3D19"
"500","ENSG00000183828",-1.00149036771434,0.0133502764817978,"NUDT14"
"501","ENSG00000149289",1.27234294066474,0.013410840501007,"ZC3H12C"
"502","ENSG00000100629",0.765673805682549,0.013640877317745,"CEP128"
"503","ENSG00000185905",-0.906872426521253,0.0138707376179772,"C16orf54"
"504","ENSG00000151881",0.617639539800974,0.0139572299723745,"TMEM267"
"505","ENSG00000154839",1.2528740467736,0.0139626123100224,"SKA1"
"506","ENSG00000133246",-0.988989496486449,0.0140124666979498,"PRAM1"
"507","ENSG00000171862",0.636398439238259,0.0140441116299481,"PTEN"
"508","ENSG00000064201",-1.32288550264972,0.0142735232206486,"TSPAN32"
"509","ENSG00000189283",-0.973818360246573,0.014638323561164,"FHIT"
"510","ENSG00000136295",-0.636738819973992,0.0146781166290411,"TTYH3"
"511","ENSG00000147535",-0.698456095715485,0.0148089901224387,"PLPP5"
"512","ENSG00000154328",-1.00905493535415,0.0148785029038949,"NEIL2"
"513","ENSG00000132692",-1.30849098732631,0.0149076888720184,"BCAN"
"514","ENSG00000175602",-1.48638109041286,0.0149076888720184,"CCDC85B"
"515","ENSG00000197766",-1.60239534993529,0.0149076888720184,"CFD"
"516","ENSG00000006015",-0.662766018798367,0.0150909492452296,"REX1BD"
"517","ENSG00000105518",0.61888224816026,0.0150909492452296,"TMEM205"
"518","ENSG00000095951",0.739649339016385,0.0152148883976809,"HIVEP1"
"519","ENSG00000108784",-0.66572208352565,0.015215320878249,"NAGLU"
"520","ENSG00000136878",-0.604942987292919,0.0153634980569422,"USP20"
"521","ENSG00000177732",-0.793883663545636,0.0155105873591704,"SOX12"
"522","ENSG00000185813",-1.00938489348008,0.015617143219348,"PCYT2"
"523","ENSG00000177084",-0.686126893777012,0.015743197566697,"POLE"
"524","ENSG00000167930",-0.603320163846236,0.015816937047314,"FAM234A"
"525","ENSG00000177697",-0.585855745194672,0.0158476455391201,"CD151"
"526","ENSG00000134253",-2.57773729704224,0.0160769686045125,"TRIM45"
"527","ENSG00000185324",-0.596495774590749,0.0163078232216899,"CDK10"
"528","ENSG00000092345",4.33144643116198,0.0166839988144041,"DAZL"
"529","ENSG00000204311",-1.76830763614192,0.0166964930470274,"PJVK"
"530","ENSG00000049130",1.122675506101,0.0169693311400353,"KITLG"
"531","ENSG00000092470",1.01897510185342,0.0169855456368326,"WDR76"
"532","ENSG00000130159",-0.653268264272886,0.0170254286306166,"ECSIT"
"533","ENSG00000142082",-0.892243410597912,0.0170961287741446,"SIRT3"
"534","ENSG00000134107",-0.942375847466157,0.0171018115789625,"BHLHE40"
"535","ENSG00000177054",0.588159961788516,0.0171864160187186,"ZDHHC13"
"536","ENSG00000165752",-0.832230981167586,0.0172864604025128,"STK32C"
"537","ENSG00000204590",-0.608768316474982,0.0173417964088891,"GNL1"
"538","ENSG00000187609",-1.02749183901909,0.0175435034407775,"EXD3"
"539","ENSG00000107614",0.698845992559417,0.0176855523486034,"TRDMT1"
"540","ENSG00000169372",-0.85089912157157,0.0177143540988017,"CRADD"
"541","ENSG00000121769",-0.898374551766953,0.0177840778171182,"FABP3"
"542","ENSG00000100246",-0.718954884110477,0.0179377678869235,"DNAL4"
"543","ENSG00000094804",0.989987337938226,0.0185085428645689,"CDC6"
"544","ENSG00000112210",0.635752766779689,0.0186655538361158,"RAB23"
"545","ENSG00000173166",1.04217504293168,0.018715220619495,"RAPH1"
"546","ENSG00000105617",-0.66306790893991,0.0187987719507211,"LENG1"
"547","ENSG00000113504",-0.86675115743387,0.0188912107154344,"SLC12A7"
"548","ENSG00000162910",-0.901548454666899,0.0190199095523757,"MRPL55"
"549","ENSG00000020633",-0.705322548153668,0.0190941631723864,"RUNX3"
"550","ENSG00000158747",-0.732820750873427,0.0191264871879704,"NBL1"
"551","ENSG00000158747",-0.732820750873427,0.0191264871879704,"NBL1"
"552","ENSG00000108479",-0.890896324370519,0.0193722169759884,"GALK1"
"553","ENSG00000198816",-0.931082061182709,0.0195917603942836,"ZNF358"
"554","ENSG00000120549",1.59365671443386,0.0196529004043123,"KIAA1217"
"555","ENSG00000088367",-0.854353590737253,0.0198682600906161,"EPB41L1"
"556","ENSG00000129204",-1.4459076024865,0.0199987847801669,"USP6"
"557","ENSG00000139324",0.650115799730893,0.0199987847801669,"TMTC3"
"558","ENSG00000198873",-1.11629404753548,0.0200419111496075,"GRK5"
"559","ENSG00000114735",-0.761863881737288,0.0201233365442968,"HEMK1"
"560","ENSG00000101638",-2.12591689211073,0.0202294449251773,"ST8SIA5"
"561","ENSG00000111012",1.97071905734948,0.0202294449251773,"CYP27B1"
"562","ENSG00000139793",-1.00052414217715,0.0202849323214699,"MBNL2"
"563","ENSG00000010318",-0.685218155574899,0.0203654986420601,"PHF7"
"564","ENSG00000102221",1.04967015826944,0.0205779544375816,"JADE3"
"565","ENSG00000181007",0.58923650692214,0.0205779544375816,"ZFP82"
"566","ENSG00000118564",0.622583181909729,0.0207315834117158,"FBXL5"
"567","ENSG00000103227",-0.94657136105782,0.0207583014613168,"LMF1"
"568","ENSG00000108021",0.654035877331539,0.020872080520558,"TASOR2"
"569","ENSG00000028116",0.602734023842384,0.0209029309726856,"VRK2"
"570","ENSG00000089195",0.639089662885318,0.0209987046550529,"TRMT6"
"571","ENSG00000168528",-1.34645290703438,0.0213174265429451,"SERINC2"
"572","ENSG00000121903",0.724013367188908,0.0213248119866834,"ZSCAN20"
"573","ENSG00000173137",-0.889202266827309,0.0213266307329572,"ADCK5"
"574","ENSG00000136732",-0.885677568755195,0.0214646043086912,"GYPC"
"575","ENSG00000119969",0.751219902815602,0.0215684913306913,"HELLS"
"576","ENSG00000067365",-0.680322210630414,0.0217068381307697,"METTL22"
"577","ENSG00000172794",-0.726748176260013,0.0218927293753949,"RAB37"
"578","ENSG00000079691",0.807496361516686,0.0220321984971132,"CARMIL1"
"579","ENSG00000105281",-0.985937142949637,0.0220321984971132,"SLC1A5"
"580","ENSG00000139880",-2.34852286319609,0.0220763932356833,"CDH24"
"581","ENSG00000093009",1.02479191396265,0.0221355092087636,"CDC45"
"582","ENSG00000183020",-1.0253779407949,0.0221515940159123,"AP2A2"
"583","ENSG00000266412",0.601228403289284,0.0221719675745514,"NCOA4"
"584","ENSG00000186577",-0.854545731242109,0.0221854097040822,"SMIM29"
"585","ENSG00000146409",-1.42238425919749,0.0223682924344954,"SLC18B1"
"586","ENSG00000052126",0.671302022296476,0.0224006839239104,"PLEKHA5"
"587","ENSG00000116117",1.66916739340408,0.0230382472783662,"PARD3B"
"588","ENSG00000172638",-1.28957471270078,0.0230601574519622,"EFEMP2"
"589","ENSG00000196150",-0.658037310064904,0.0230898284151544,"ZNF250"
"590","ENSG00000175505",-1.89884775621971,0.0231060329893109,"CLCF1"
"591","ENSG00000116157",-0.852883622937629,0.0231736640147161,"GPX7"
"592","ENSG00000101187",1.86636210700745,0.0232839722101806,"SLCO4A1"
"593","ENSG00000142694",-1.30321141886244,0.0233274566861211,"EVA1B"
"594","ENSG00000164023",1.59113883091848,0.0234953856052003,"SGMS2"
"595","ENSG00000067798",1.58071455484539,0.0240054784243561,"NAV3"
"596","ENSG00000103496",-0.840487404462242,0.024167564905222,"STX4"
"597","ENSG00000092067",-1.56766962102081,0.0241813483349753,"CEBPE"
"598","ENSG00000165886",-0.609874623706391,0.0241813483349753,"UBTD1"
"599","ENSG00000143476",0.727233722212689,0.0243941426923532,"DTL"
"600","ENSG00000148814",-0.855825184468944,0.0243941426923532,"LRRC27"
"601","ENSG00000138944",2.71343203291201,0.0245380378756043,"SHISAL1"
"602","ENSG00000165490",1.39061808988048,0.0245973827522208,"DDIAS"
"603","ENSG00000175354",0.596296974155311,0.0246042720987365,"PTPN2"
"604","ENSG00000161010",-0.966287880417878,0.024751048707725,"MRNIP"
"605","ENSG00000131941",-1.85444348725577,0.0248891115982793,"RHPN2"
"606","ENSG00000160791",1.03707758694774,0.0249866596881942,"CCR5"
"607","ENSG00000090674",-0.749960342004511,0.0251158731810486,"MCOLN1"
"608","ENSG00000169919",-0.738644303202969,0.0251555447470187,"GUSB"
"609","ENSG00000162413",-0.606301720204759,0.0253294366300786,"KLHL21"
"610","ENSG00000228300",-0.723455789513071,0.0253368956871196,"C19orf24"
"611","ENSG00000087995",0.631764968073775,0.0253982993370039,"METTL2A"
"612","ENSG00000082014",-1.05284621317258,0.0254508440670821,"SMARCD3"
"613","ENSG00000183426",-0.9467102735736,0.0257022168783402,"NPIPA1"
"614","ENSG00000183426",-0.9467102735736,0.0257022168783402,"NPIPA1"
"615","ENSG00000129173",0.85451649046579,0.0258929605924973,"E2F8"
"616","ENSG00000115041",-4.3590316950238,0.0259439404831749,"KCNIP3"
"617","ENSG00000125378",-0.74120176978103,0.0261239036851534,"BMP4"
"618","ENSG00000117602",1.01808519495392,0.0268839779828918,"RCAN3"
"619","ENSG00000184967",-0.965176674055282,0.0268839779828918,"NOC4L"
"620","ENSG00000143126",-1.09711964348085,0.0271288081667253,"CELSR2"
"621","ENSG00000090238",-1.28499013794291,0.0272075802324556,"YPEL3"
"622","ENSG00000276043",0.880991187185104,0.0273191425696066,"UHRF1"
"623","ENSG00000133315",-1.80609685887784,0.0273826747194664,"MACROD1"
"624","ENSG00000137491",-1.11943265432097,0.0275379566843485,"SLCO2B1"
"625","ENSG00000088826",-0.703530877908377,0.0276531570256311,"SMOX"
"626","ENSG00000162551",4.15625184073114,0.027787739636766,"ALPL"
"627","ENSG00000163235",1.47053641332773,0.0278239346284761,"TGFA"
"628","ENSG00000095383",-0.646516805563895,0.0279143743298489,"TBC1D2"
"629","ENSG00000166435",-0.787137561854508,0.028113597292142,"XRRA1"
"630","ENSG00000117525",1.24148104090306,0.0282145122209097,"F3"
"631","ENSG00000161091",-0.64604729031303,0.0283684558059741,"MFSD12"
"632","ENSG00000177150",0.626673523654364,0.0285141432042146,"FAM210A"
"633","ENSG00000163584",0.619868945879812,0.0292964071956679,"RPL22L1"
"634","ENSG00000166401",0.757357361846891,0.0292964071956679,"SERPINB8"
"635","ENSG00000139629",0.694798600933302,0.0294609038593168,"GALNT6"
"636","ENSG00000154319",-1.92789504040798,0.0294609038593168,"FAM167A"
"637","ENSG00000178226",-1.29375497614505,0.0294644868162323,"PRSS36"
"638","ENSG00000117984",-0.893003239921991,0.0295310960989425,"CTSD"
"639","ENSG00000112137",0.956192073716775,0.0295646600016631,"PHACTR1"
"640","ENSG00000183963",-0.97814854664298,0.029926428202493,"SMTN"
"641","ENSG00000171657",0.766951218979197,0.0300650279577497,"GPR82"
"642","ENSG00000114405",0.604455097399344,0.0300782816660107,"C3orf14"
"643","ENSG00000100065",-2.32004612416002,0.0301993962367599,"CARD10"
"644","ENSG00000157796",-0.706875224851179,0.0303668409659745,"WDR19"
"645","ENSG00000161558",-1.10682023899284,0.0303668409659745,"TMEM143"
"646","ENSG00000212864",-1.47394218255508,0.0303983778595819,"RNF208"
"647","ENSG00000099625",-1.86051935440619,0.03067487267798,"CBARP"
"648","ENSG00000133247",-0.99005716142953,0.03067487267798,"KMT5C"
"649","ENSG00000169607",1.18535407046714,0.0311980448548527,"CKAP2L"
"650","ENSG00000169689",-0.863006595641414,0.0313666854026329,"CENPX"
"651","ENSG00000172232",-2.20710298142362,0.0314851026986833,"AZU1"
"652","ENSG00000105825",1.29518363940649,0.0314869083375542,"TFPI2"
"653","ENSG00000065328",1.00868045201119,0.031510820697794,"MCM10"
"654","ENSG00000058091",1.83159656749711,0.0315682042293613,"CDK14"
"655","ENSG00000140545",-2.09527654215651,0.0315682042293613,"MFGE8"
"656","ENSG00000149554",0.719360796187412,0.0315967550602112,"CHEK1"
"657","ENSG00000147443",-0.681700789212241,0.0317682633458015,"DOK2"
"658","ENSG00000076641",0.711483819076051,0.0318453738255649,"PAG1"
"659","ENSG00000174004",-0.82076196267366,0.0319896264111213,"NRROS"
"660","ENSG00000136261",0.602297121247509,0.0321149905862112,"BZW2"
"661","ENSG00000165312",0.920470845862931,0.0321345528468855,"OTUD1"
"662","ENSG00000026950",-0.996114187109963,0.0324030309647322,"BTN3A1"
"663","ENSG00000160783",-0.644010227126985,0.0324569276580973,"PMF1"
"664","ENSG00000110665",-0.594820766136879,0.0326540702759972,"C11orf21"
"665","ENSG00000138380",-0.68499817353208,0.0327673540287313,"CARF"
"666","ENSG00000170430",-1.01070845702829,0.032994563982585,"MGMT"
"667","ENSG00000176890",0.82576502899619,0.032994563982585,"TYMS"
"668","ENSG00000277161",0.730341497875506,0.033183964063617,"PIGW"
"669","ENSG00000143942",0.945202444260425,0.0333247804360605,"CHAC2"
"670","ENSG00000063761",-0.658230547423361,0.033521790654073,"ADCK1"
"671","ENSG00000253251",0.896793416299719,0.03369702234557,"SHLD3"
"672","ENSG00000172663",-0.986989669710265,0.0342307266936535,"TMEM134"
"673","ENSG00000011426",0.718158606727655,0.0342828506682941,"ANLN"
"674","ENSG00000075426",-0.828103800844393,0.0346736982412134,"FOSL2"
"675","ENSG00000127423",0.944937194960165,0.0348421118867209,"AUNIP"
"676","ENSG00000278619",-1.17880970054455,0.0349011195749232,"MRM1"
"677","ENSG00000171777",-0.882172548890257,0.0351545467954158,"RASGRP4"
"678","ENSG00000160813",-0.689598322631259,0.0352548097273577,"PPP1R35"
"679","ENSG00000185304",0.771356152625533,0.0352890234022134,"RGPD2"
"680","ENSG00000115165",0.665932956035456,0.0355338709800014,"CYTIP"
"681","ENSG00000142731",0.624229917191204,0.0355560375183964,"PLK4"
"682","ENSG00000177685",-1.61305023730763,0.0356129525085549,"CRACR2B"
"683","ENSG00000160781",-0.850398860711774,0.036179925354379,"PAQR6"
"684","ENSG00000164164",0.611039171113349,0.0367605496670645,"OTUD4"
"685","ENSG00000157800",0.858845637681464,0.0368229991920832,"SLC37A3"
"686","ENSG00000148926",0.90568168120452,0.0368241135268781,"ADM"
"687","ENSG00000131435",-2.51360794660324,0.0375891831021584,"PDLIM4"
"688","ENSG00000178175",0.879975996969512,0.0378044479890996,"ZNF366"
"689","ENSG00000104863",-1.11432140290191,0.0378315862049818,"LIN7B"
"690","ENSG00000160094",-0.595264600264239,0.0378378223342084,"ZNF362"
"691","ENSG00000116353",-0.666636110853798,0.0378676949692898,"MECR"
"692","ENSG00000163251",0.966592498767576,0.0379362696777821,"FZD5"
"693","ENSG00000011143",-0.684934017323031,0.038156958918231,"MKS1"
"694","ENSG00000099821",-0.735402618211253,0.0385285618531337,"POLRMT"
"695","ENSG00000152766",3.11173297160774,0.0385285618531337,"ANKRD22"
"696","ENSG00000174886",-0.729535061482792,0.038759210598019,"NDUFA11"
"697","ENSG00000080573",2.44440463381483,0.0388391774591339,"COL5A3"
"698","ENSG00000089685",0.931877114160627,0.0399012299893226,"BIRC5"
"699","ENSG00000119950",-0.608870770173019,0.0399012299893226,"MXI1"
"700","ENSG00000180423",0.590799911339333,0.04005630445821,"HARBI1"
"701","ENSG00000187554",-1.03945416635001,0.0402869714374766,"TLR5"
"702","ENSG00000184205",-0.709735201586495,0.0403230411094981,"TSPYL2"
"703","ENSG00000167037",2.71541257328121,0.0403261849968065,"SGSM1"
"704","ENSG00000159374",-0.953899470780732,0.040843800424868,"M1AP"
"705","ENSG00000133818",0.681713162910676,0.0408462019269936,"RRAS2"
"706","ENSG00000177370",0.626375792226196,0.0409706963836532,"TIMM22"
"707","ENSG00000275342",-0.660320327360736,0.041338117336573,"PRAG1"
"708","ENSG00000135709",-0.685133065386909,0.0416344881033026,"KIAA0513"
"709","ENSG00000203668",0.81841758646609,0.0416637115943657,"CHML"
"710","ENSG00000270629",1.03096495316167,0.0417229862814879,"NBPF14"
"711","ENSG00000261594",-1.39803642987588,0.0417616068375478,"TPBGL"
"712","ENSG00000105732",-0.726181570645632,0.0418380466606131,"ZNF574"
"713","ENSG00000137872",3.65565551256122,0.0419469438344985,"SEMA6D"
"714","ENSG00000119699",-1.44911559139577,0.0422212700912139,"TGFB3"
"715","ENSG00000096092",1.53320110978079,0.0427447574755415,"TMEM14A"
"716","ENSG00000204228",-1.07336219724019,0.0428346874744622,"HSD17B8"
"717","ENSG00000115042",-1.30065363523523,0.0428703617576685,"FAHD2A"
"718","ENSG00000148468",1.70052568138069,0.0428703617576685,"FAM171A1"
"719","ENSG00000203747",1.26762040371952,0.0431981554369869,"FCGR3A"
"720","ENSG00000116544",-2.152031067943,0.0432291869402404,"DLGAP3"
"721","ENSG00000073756",1.38753179212267,0.0433945218072095,"PTGS2"
"722","ENSG00000086288",1.15384573488875,0.0434260993286997,"NME8"
"723","ENSG00000153896",-0.932032783469624,0.0435234849208585,"ZNF599"
"724","ENSG00000120075",-1.10410641221633,0.0435961398518925,"HOXB5"
"725","ENSG00000085465",-1.08144502221193,0.0440370113607306,"OVGP1"
"726","ENSG00000160818",0.822699085901796,0.0441184995640014,"GPATCH4"
"727","ENSG00000102882",-0.689246096194657,0.0442894186326051,"MAPK3"
"728","ENSG00000126453",-0.762542676974289,0.0444098844068523,"BCL2L12"
"729","ENSG00000173531",-1.07241796399665,0.0444850808652749,"MST1"
"730","ENSG00000197467",1.31136698174785,0.0448871149082878,"COL13A1"
"731","ENSG00000131591",-0.795717606761712,0.0450759671712177,"C1orf159"
"732","ENSG00000165113",-1.0332328252231,0.0452150972045746,"GKAP1"
"733","ENSG00000167207",1.41545219062979,0.0452954029182104,"NOD2"
"734","ENSG00000237541",1.56626561187369,0.0458398359313159,"HLA-DQA2"
"735","ENSG00000237541",1.56626561187369,0.0458398359313159,"HLA-DQA2"
"736","ENSG00000011523",-0.730936024615311,0.0462880233623764,"CEP68"
"737","ENSG00000134627",0.82879243387792,0.0464026476691269,"PIWIL4"
"738","ENSG00000101104",-1.10111612003841,0.0466125302374848,"PABPC1L"
"739","ENSG00000007255",-0.686187204603673,0.0473590729421544,"TRAPPC6A"
"740","ENSG00000123892",-0.920097843846232,0.0474419705416636,"RAB38"
"741","ENSG00000137880",-0.978828513999235,0.0475619499554583,"GCHFR"
"742","ENSG00000107281",-1.18474361936693,0.0481910869011271,"NPDC1"
"743","ENSG00000163002",0.688813712164535,0.0482019553282012,"NUP35"
"744","ENSG00000184497",-1.10812505467798,0.0482168161908543,"TMEM255B"
"745","ENSG00000058453",-1.44139832675673,0.0482214531892589,"CROCC"
"746","ENSG00000179409",0.642417525869735,0.0483654357053461,"GEMIN4"
"747","ENSG00000120833",-1.15518650425114,0.0484244839392314,"SOCS2"
"748","ENSG00000140398",-1.03935562917814,0.0486389811144028,"NEIL1"
"749","ENSG00000010278",-1.69428351066758,0.0486442326906563,"CD9"
"750","ENSG00000154359",0.863314342646253,0.0486872448186343,"LONRF1"
"751","ENSG00000160256",-0.632866260876378,0.0488203103760403,"FAM207A"
"752","ENSG00000167555",-0.698191490784833,0.0495505711661612,"ZNF528"
